grafo_id,num_edges,ground_energy,iteraciones,energia_final,diferencia_ground,gradiente_final,runtime_min,initial_energy
120,8,-16.0,50,-15.99951497557909,0.00048502442090914144,0.009260444748234918,16.2738977988561,-12.000000000000002
121,11,-20.0,43,-19.99880425075529,0.0011957492447116636,0.0056023715144719695,11.36788660287857,-12.000000000000002
122,7,-14.0,24,-13.999366511889768,0.0006334881102318946,0.009463684714713892,1.603036109606425,-12.000000000000002
123,7,-14.0,50,-13.939135925619375,0.0608640743806248,0.20808768517369416,14.671289443969727,-12.000000000000002
124,7,-14.0,50,-13.868372787621405,0.13162721237859465,0.1579192156039912,13.712930186589558,-12.000000000000002
125,8,-16.0,50,-15.996111602460301,0.003888397539698829,0.029887421411143783,15.214584438006083,-12.000000000000002
126,11,-22.0,50,-21.85077637010381,0.1492236298961913,0.06451286934677881,18.844748238722485,-12.000000000000002
127,10,-18.0,41,-17.999750823383522,0.0002491766164780529,0.00949565773251306,9.765399726231893,-12.000000000000002
128,13,-22.0,50,-21.97198949437293,0.028010505627069193,0.26010640375735955,17.77115397453308,-12.000000000000002
129,7,-14.0,41,-13.999999987430394,1.2569605800649697e-08,0.0001353911410533664,9.079081813494364,-12.000000000000002
130,7,-14.0,50,-13.999105011674432,0.0008949883255677804,0.025647086136114466,17.431920901934305,-12.000000000000002
131,7,-14.0,22,-13.999999999981982,1.801758742203674e-11,4.851404543991242e-05,1.535828693707784,-12.000000000000002
132,8,-16.0,50,-15.99056184170123,0.009438158298770816,0.042124114831280264,21.528737791379292,-12.000000000000002
133,12,-22.0,50,-21.990698161185044,0.009301838814955943,0.04939749254850334,23.455377078056337,-12.000000000000002
134,8,-16.0,50,-15.994194823162015,0.00580517683798476,0.0627692053195608,15.898783858617147,-12.000000000000002
135,7,-14.0,50,-13.994345765571762,0.005654234428238425,0.07690207825396689,13.835554377237957,-12.000000000000002
136,14,-24.0,39,-22.999915960853627,1.0000840391463726,0.005644602490196341,12.172175558408101,-12.000000000000002
137,9,-18.0,48,-17.993483772939705,0.006516227060295421,0.00581152422438216,17.8134442170461,-12.000000000000002
138,13,-24.0,50,-23.952811859664703,0.04718814033529739,0.2574660459498024,17.168779408931734,-12.000000000000002
139,8,-16.0,50,-15.991041253794291,0.008958746205708579,0.01725581410673217,22.11754776239395,-12.000000000000002
140,7,-14.0,41,-13.999874629900445,0.00012537009955515543,0.008392108033207541,7.939247139294943,-12.000000000000002
141,9,-18.0,50,-17.812057411724926,0.18794258827507448,0.3535925534808155,14.949406615893047,-12.000000000000002
142,11,-20.0,28,-19.999999996190176,3.809823567735293e-09,5.5087461982205735e-05,4.0760809501012165,-12.000000000000002
143,9,-18.0,50,-17.994037795225502,0.005962204774498048,0.12126845857372591,15.764953649044037,-12.000000000000002
144,9,-16.0,15,-15.999999999994378,5.622169396701793e-12,1.2846197458937519e-05,1.2591307560602825,-12.000000000000002
145,7,-14.0,22,-13.85185185178094,0.1481481482190592,3.35155170298918e-05,1.9039960821469626,-12.000000000000002
146,12,-24.0,21,-23.799868242738885,0.20013175726111498,4.4188218287737886e-05,2.873092230161031,-12.000000000000002
147,10,-18.0,26,-17.999912688570475,8.731142952456139e-05,0.002260534063220524,3.2028252283732095,-12.000000000000002
148,13,-22.0,34,-21.999999999878362,1.2163781093477155e-10,2.6875295704160732e-05,7.456428464253744,-12.000000000000002
149,13,-22.0,50,-21.971989494027657,0.028010505972343225,0.2601137641550083,17.74529585838318,-12.000000000000002
150,12,-22.0,50,-21.833661948098605,0.16633805190139483,0.13528664332669635,19.231066036224366,-12.000000000000002
151,12,-22.0,23,-21.825860047038564,0.17413995296143625,4.558859512152077e-05,3.406021515528361,-12.000000000000002
152,11,-20.0,31,-19.999761190012688,0.00023880998731229397,0.008616027431884311,5.190706562995911,-12.000000000000002
153,9,-18.0,50,-17.98783945353428,0.012160546465718625,0.03736269061332224,17.218319098154705,-12.000000000000002
154,14,-24.0,50,-23.97940325266982,0.02059674733018113,0.23045995904253652,20.67106817563375,-12.000000000000002
155,7,-14.0,50,-13.963082393818489,0.036917606181511076,0.08076880590165413,15.443512666225434,-12.000000000000002
156,13,-22.0,50,-21.898370423987586,0.10162957601241374,0.3166495517568222,16.64381796916326,-12.000000000000002
157,10,-18.0,40,-17.851842132983027,0.1481578670169732,0.002063550538471161,8.991717449824016,-12.000000000000002
158,9,-18.0,50,-17.974978199056533,0.025021800943466843,0.030869683663438872,19.165513865152995,-12.000000000000002
159,8,-16.0,50,-15.96116084980259,0.03883915019740947,0.06404027170696763,19.388917112350462,-12.000000000000002
160,8,-16.0,50,-15.999486013398117,0.0005139866018826211,0.020058210438751212,24.178284589449564,-12.000000000000002
161,10,-18.0,50,-17.991878506097404,0.0081214939025962,0.03245486281283426,19.805635841687522,-12.000000000000002
162,7,-14.0,50,-13.963082393828195,0.03691760617180506,0.08076789899684575,14.968750381469727,-12.000000000000002
163,7,-14.0,25,-13.777776677031598,0.22222332296840186,0.0004655995782983001,1.838079051176707,-12.000000000000002
164,7,-14.0,28,-13.851851851729366,0.14814814827063394,2.967665716247775e-05,2.7713837146759035,-12.000000000000002
165,10,-18.0,18,-17.993807989380624,0.0061920106193760205,0.004910164182958803,1.9806986689567565,-12.000000000000002
166,8,-16.0,50,-15.977852184260474,0.022147815739526067,0.08645743830280644,14.23563932577769,-12.000000000000002
167,15,-24.0,33,-23.999504893883447,0.0004951061165527904,0.009700342531676233,8.185868835449218,-12.000000000000002
168,9,-16.0,26,-15.999964496112236,3.5503887763965736e-05,0.0023908646130101283,3.05003879070282,-12.000000000000002
169,12,-22.0,50,-21.95052605292665,0.04947394707334851,0.148844608992964,17.52921732664108,-12.000000000000002
170,11,-22.0,50,-21.82391696051455,0.17608303948545156,0.38358016142533413,17.283330901463827,-12.000000000000002
171,6,-12.0,50,-11.96572968569689,0.03427031430310912,0.0803845799062661,19.18441529671351,-12.000000000000002
172,10,-18.0,32,-17.99999570436703,4.295632969331109e-06,0.0007244974453746699,5.590289262930552,-12.000000000000002
173,10,-20.0,29,-19.999994540131052,5.459868948065605e-06,0.005483378642770396,3.7424300352732343,-12.000000000000002
174,12,-22.0,50,-21.985621450341313,0.014378549658687234,0.11196899020882038,19.227646553516387,-12.000000000000002
175,14,-24.0,50,-23.990788760539424,0.009211239460576337,0.1305369821440117,19.796917339166004,-12.000000000000002
176,12,-22.0,50,-21.99964627999399,0.0003537200060108603,0.01249955207636615,16.761258606115977,-12.000000000000002
177,6,-12.0,43,-11.999826463529246,0.00017353647075424306,0.006168478824704247,9.43107678492864,-12.000000000000002
178,7,-14.0,50,-13.99750022961868,0.002499770381319877,0.02169150821445499,19.108057407538094,-12.000000000000002
179,6,-12.0,30,-11.925925925904844,0.0740740740951562,1.254514507443017e-05,2.4063427170117695,-12.000000000000002
