grafo_id,num_edges,ground_energy,ground_degeneracy,spectral_gap,iteraciones,energia_final,diferencia_ground,approx_ratio,gradiente_final,pool_size,runtime_min,initial_energy,converged
182,8,-14.0,42,0.0,9,-13.773984015025233,0.22601598497476694,0.9838560010732309,3.578303517608213e-06,37,0.5655924161275228,-10.000000000000002,1
183,6,-12.0,12,0.0,15,-11.942809041211637,0.05719095878836278,0.9952340867676365,1.7876871427035322e-05,29,1.0830974658330281,-10.000000000000002,1
184,7,-14.0,6,0.0,40,-13.99071754446639,0.009282455533609735,0.999336967461885,0.009998578120436906,33,11.729714540640513,-10.000000000000002,1
185,6,-12.0,12,0.0,22,-11.96296296010617,0.037037039893830226,0.9969135800088474,5.916512746489928e-05,29,1.9986209988594055,-10.000000000000002,1
186,8,-14.0,42,0.0,19,-13.998500821693074,0.001499178306925586,0.9998929158352196,0.003689828495403197,37,1.282745369275411,-10.000000000000002,1
187,6,-12.0,12,0.0,28,-11.999999997909978,2.090022377387868e-09,0.9999999998258314,9.691168086687573e-06,29,3.976223683357239,-10.000000000000002,1
188,6,-12.0,18,0.0,24,-11.975308641866597,0.02469135813340273,0.9979423868222165,7.28727759425395e-06,29,3.6409151752789817,-10.000000000000002,1
189,7,-14.0,6,0.0,8,-13.663395860920632,0.3366041390793679,0.9759568472086165,5.009932650065886e-06,33,0.07141600847244263,-10.000000000000002,1
190,8,-16.0,6,0.0,25,-15.899320409764334,0.10067959023566608,0.9937075256102709,0.00955116650412102,37,0.5326447288195292,-10.000000000000002,1
191,7,-14.0,6,0.0,13,-13.669324650322762,0.33067534967723766,0.9763803321659116,0.006497423455049517,33,0.1455060879389445,-10.000000000000002,1
192,6,-12.0,18,0.0,15,-11.787546495129465,0.21245350487053472,0.9822955412607888,0.007908960061405802,29,0.25763270060221355,-10.000000000000002,1
193,7,-14.0,6,0.0,37,-13.95753234882067,0.04246765117932938,0.9969665963443336,0.003586957985731185,33,1.7684420228004456,-10.000000000000002,1
194,7,-14.0,6,0.0,9,-13.663395860936886,0.33660413906311426,0.9759568472097776,3.2531439126934357e-06,33,0.06852657397588094,-10.000000000000002,1
195,7,-14.0,12,0.0,21,-13.890736051614846,0.10926394838515385,0.9921954322582033,0.008555070941684931,33,0.2965166409810384,-10.000000000000002,1
196,7,-14.0,6,0.0,14,-13.671847392021089,0.328152607978911,0.9765605280015064,0.007045072902445823,33,0.15247869888941448,-10.000000000000002,1
197,5,-10.0,24,0.0,18,-9.9944622574114,0.005537742588600736,0.99944622574114,0.0014933731409096744,25,0.23303131659825643,-10.000000000000002,1
198,5,-10.0,24,0.0,14,-9.999999994467824,5.532175606504097e-09,0.9999999994467824,6.551724359616978e-05,25,0.15882033109664917,-10.000000000000002,1
199,7,-14.0,6,0.0,39,-13.800606157063683,0.1993938429363169,0.985757582647406,0.009889801651658219,33,3.657402551174164,-10.000000000000002,1
200,6,-12.0,12,0.0,16,-11.862864597311113,0.13713540268888735,0.988572049775926,0.005828303450799392,29,0.17622711658477783,-10.000000000000002,1
201,6,-12.0,18,0.0,24,-11.944564944643613,0.05543505535638715,0.9953804120536344,0.00953211697901659,29,0.40669469436009725,-10.000000000000002,1
202,6,-12.0,12,0.0,21,-11.887709562328107,0.11229043767189317,0.9906424635273422,0.00783399788788719,29,0.2851046800613403,-10.000000000000002,1
203,7,-14.0,6,0.0,14,-12.658214844074463,1.3417851559255372,0.904158203148176,0.009828979269956045,33,0.14930454889933267,-10.000000000000002,1
204,8,-14.0,42,0.0,26,-13.979255747717257,0.020744252282742792,0.9985182676940898,0.008086206561169972,37,0.43924882014592487,-10.000000000000002,1
205,6,-12.0,12,0.0,23,-11.915091073701161,0.08490892629883895,0.9929242561417634,0.0062252648056246454,29,0.4256467382113139,-10.000000000000002,1
206,5,-10.0,24,0.0,16,-9.993807989985415,0.0061920100145851364,0.9993807989985415,3.88926387206242e-06,25,0.23830138047536215,-10.000000000000002,1
207,5,-10.0,30,0.0,18,-9.851851849880598,0.1481481501194022,0.9851851849880597,2.019930635242866e-05,25,0.2458345611890157,-10.000000000000002,1
208,7,-14.0,6,0.0,21,-12.99083036137699,1.0091696386230105,0.9279164543840707,0.00777627765017939,33,0.2998208165168762,-10.000000000000002,1
209,6,-12.0,12,0.0,16,-11.86286459728026,0.13713540271973912,0.9885720497733551,0.005828108921628936,29,0.18563829660415648,-10.000000000000002,1
210,6,-12.0,12,0.0,16,-11.458122847254144,0.5418771527458563,0.954843570604512,1.1484056961179963e-05,29,0.1993453621864319,-10.000000000000002,1
211,5,-10.0,24,0.0,35,-9.999824338714168,0.00017566128583190732,0.9999824338714168,0.007569996156228499,25,1.0484471877415975,-10.000000000000002,1
212,6,-12.0,12,0.0,7,-10.96296296296256,1.0370370370374395,0.9135802469135467,1.144573675062354e-06,29,0.07191215753555298,-10.000000000000002,1
213,5,-10.0,30,0.0,18,-9.851851851686188,0.14814814831381184,0.9851851851686189,6.386493615005815e-06,25,0.27171003818511963,-10.000000000000002,1
214,7,-14.0,6,0.0,36,-13.952384039007107,0.04761596099289278,0.996598859929079,0.006934531068455301,33,16.281831550598145,-10.000000000000002,1
215,7,-14.0,6,0.0,34,-13.988291380718467,0.011708619281533217,0.999163670051319,0.004102987742190385,33,6.57491242090861,-10.000000000000002,1
216,7,-12.0,72,0.0,14,-11.99839549001401,0.0016045099859898215,0.9998662908345008,0.009483860676038132,33,0.7699665466944376,-10.000000000000002,1
217,5,-10.0,18,0.0,13,-9.999999999977074,2.2925661369299632e-11,0.9999999999977074,1.7465744956338502e-05,25,0.5969517350196838,-10.000000000000002,1
218,8,-16.0,6,0.0,25,-15.89932040974366,0.10067959025633932,0.9937075256089788,0.009554647317287335,37,2.6385353326797487,-10.000000000000002,1
219,7,-12.0,72,0.0,14,-11.998395489687343,0.0016045103126565152,0.9998662908072786,0.009481277623212136,33,0.8825692931811014,-10.000000000000002,1
220,8,-14.0,42,0.0,16,-13.777102816993972,0.2228971830060278,0.9840787726424266,0.008962843838635989,37,1.0312509894371034,-10.000000000000002,1
221,5,-10.0,24,0.0,35,-9.999824334439724,0.00017566556027581726,0.9999824334439724,0.007558334795406672,25,8.372713875770568,-10.000000000000002,1
222,5,-10.0,24,0.0,34,-9.776833538792058,0.22316646120794204,0.9776833538792058,0.007081658818514037,25,5.707924214998881,-10.000000000000002,1
223,7,-12.0,72,0.0,13,-11.999999988122166,1.1877833827611539e-08,0.9999999990101806,0.0001152425763285736,33,0.5694242199261983,-10.000000000000002,1
224,7,-14.0,6,0.0,8,-13.720586819342168,0.2794131806578317,0.9800419156672977,7.755275323067277e-06,33,0.4650120258331299,-10.000000000000002,1
225,5,-10.0,24,0.0,18,-9.99446225774756,0.005537742252439415,0.9994462257747561,0.001494179376235217,25,1.2571442604064942,-10.000000000000002,1
226,5,-10.0,18,0.0,20,-9.999552520331266,0.00044747966873437406,0.9999552520331265,0.006771567832800035,25,1.4574245810508728,-10.000000000000002,1
227,7,-14.0,12,0.0,21,-13.890736051464042,0.10926394853595767,0.9921954322474316,0.008552332324531049,33,1.6090253353118897,-10.000000000000002,1
228,5,-10.0,24,0.0,16,-9.95730104196483,0.042698958035170875,0.9957301041964829,0.0019605789779539888,25,1.1151273210843404,-10.000000000000002,1
229,6,-12.0,18,0.0,29,-11.909502152907944,0.0904978470920561,0.9924585127423287,0.0072214435564081905,29,4.046856351693472,-10.000000000000002,1
230,5,-10.0,24,0.0,16,-9.9938079899918,0.006192010008199134,0.9993807989991801,5.473800176927179e-06,25,1.0606794238090516,-10.000000000000002,1
231,9,-16.0,18,0.0,14,-15.770249281178554,0.22975071882144604,0.9856405800736596,0.004659175117596183,41,0.989076026280721,-10.000000000000002,1
232,6,-12.0,12,0.0,15,-11.70724267001841,0.29275732998159043,0.9756035558348675,0.005290440889475461,29,1.050780193010966,-10.000000000000002,1
233,8,-16.0,6,0.0,9,-15.609475708240126,0.39052429175987413,0.9755922317650079,4.094534357323731e-06,37,0.5123966256777446,-10.000000000000002,1
234,5,-10.0,30,0.0,18,-9.851851848929511,0.1481481510704885,0.9851851848929511,2.3955280923471324e-05,25,1.21824049949646,-10.000000000000002,1
235,5,-10.0,36,0.0,37,-9.999569382791352,0.00043061720864834285,0.9999569382791351,0.005123777037182564,25,12.033149854342144,-10.000000000000002,1
236,8,-14.0,42,0.0,19,-13.998353084175335,0.0016469158246650295,0.999882363155381,0.009931734880163075,37,1.1109286586443583,-10.000000000000002,1
237,9,-16.0,18,0.0,21,-15.838549261559,0.16145073844099933,0.9899093288474375,0.009328885648558499,41,1.6844756444295248,-10.000000000000002,1
238,5,-10.0,36,0.0,24,-9.999999912136834,8.786316563202945e-08,0.9999999912136834,7.137226735666293e-05,25,12.197690085570018,-10.000000000000002,1
239,7,-14.0,6,0.0,11,-13.669750411701452,0.3302495882985479,0.9764107436929609,1.619320192648934e-05,33,0.7461899995803833,-10.000000000000002,1
240,6,-12.0,12,0.0,15,-11.707242670019875,0.29275732998012494,0.9756035558349896,0.005290994896887411,29,1.0190137426058452,-10.000000000000002,1
241,6,-12.0,12,0.0,15,-11.942809040246917,0.05719095975308264,0.9952340866872431,1.672738571588491e-05,29,1.081980562210083,-10.000000000000002,1
242,8,-14.0,42,0.0,19,-13.998352979529692,0.0016470204703082914,0.9998823556806923,0.00970286730734953,37,1.4394160628318786,-10.000000000000002,1
243,8,-14.0,42,0.0,14,-13.9117209680587,0.08827903194129938,0.9936943548613357,0.006553703975010714,37,0.6226845900217692,-10.000000000000002,1
244,5,-10.0,24,0.0,16,-9.993807989947616,0.006192010052384234,0.9993807989947616,1.2501334959900162e-05,25,1.1707880258560182,-10.000000000000002,1
245,8,-14.0,42,0.0,11,-13.996729194238013,0.003270805761987461,0.9997663710170009,2.518591461529637e-05,37,0.6149524688720703,-10.000000000000002,1
246,7,-12.0,72,0.0,13,-11.999999988694405,1.1305594682653464e-08,0.9999999990578671,0.00011251346842321439,33,0.7202643156051636,-10.000000000000002,1
247,5,-10.0,18,0.0,20,-9.99955252043347,0.00044747956652990695,0.999955252043347,0.006772464998566234,25,1.5038441300392151,-10.000000000000002,1
248,7,-14.0,12,0.0,29,-13.973129142322449,0.02687085767755093,0.9980806530230321,0.008037512846627461,33,4.42611985206604,-10.000000000000002,1
249,6,-12.0,12,0.0,12,-11.777777777757525,0.22222222224247545,0.9814814814797937,5.311537935768923e-06,29,0.7433913389841715,-10.000000000000002,1
250,5,-10.0,24,0.0,35,-9.999824349897358,0.00017565010264242176,0.9999824349897357,0.0075562696680805865,25,8.249640389283497,-10.000000000000002,1
251,7,-14.0,6,0.0,21,-13.992373237334627,0.007626762665372766,0.9994552312381877,0.004815013466374162,33,1.5507904648780824,-10.000000000000002,1
252,8,-14.0,42,0.0,15,-13.948199763273411,0.05180023672658862,0.9962999830909579,0.0023940754934266306,37,0.9309019366900126,-10.000000000000002,1
253,6,-12.0,30,0.0,50,-11.985285731346059,0.014714268653941431,0.9987738109455049,0.01220920255603133,29,38.40941545168559,-10.000000000000002,0
254,7,-12.0,72,0.0,14,-11.99839548990634,0.0016045100936601386,0.9998662908255284,0.009478035740051204,33,0.7264431436856588,-10.000000000000002,1
255,6,-12.0,12,0.0,22,-11.962962960643177,0.03703703935682334,0.9969135800535981,5.370516611113078e-05,29,13.629367172718048,-10.000000000000002,1
256,8,-14.0,42,0.0,11,-13.996729194239265,0.0032708057607351293,0.9997663710170903,2.1065210468981614e-05,37,0.5284910877545674,-10.000000000000002,1
257,5,-10.0,24,0.0,16,-9.95730104228204,0.04269895771795973,0.9957301042282041,0.001957915014202106,25,0.9075272003809611,-10.000000000000002,1
258,7,-14.0,6,0.0,32,-13.988291093214034,0.011708906785965922,0.9991636495152881,0.004081199138386412,33,5.993998920917511,-10.000000000000002,1
259,5,-10.0,24,0.0,14,-9.999999996624746,3.3752538541875765e-09,0.9999999996624747,5.679635938075601e-05,25,0.7032827337582906,-10.000000000000002,1
260,5,-10.0,36,0.0,15,-9.851851850639001,0.14814814936099907,0.9851851850639001,1.7807993428971614e-05,25,0.8746806422869364,-10.000000000000002,1
261,7,-14.0,12,0.0,33,-13.996405363985781,0.0035946360142187217,0.9997432402846986,0.006286867609658693,33,7.682170112927754,-10.000000000000002,1
262,5,-10.0,18,0.0,11,-9.72669027262194,0.27330972737805936,0.9726690272621941,0.0075705768953889625,25,0.5169085621833801,-10.000000000000002,1
263,5,-10.0,36,0.0,24,-9.999999947220266,5.277973436079719e-08,0.9999999947220266,6.345655389115085e-05,25,2.5154241919517517,-10.000000000000002,1
264,8,-16.0,6,0.0,25,-15.899320409765993,0.10067959023400697,0.9937075256103746,0.009548798456303511,37,2.386583658059438,-10.000000000000002,1
265,5,-10.0,24,0.0,14,-9.999992595648838,7.404351162421108e-06,0.9999992595648838,0.0016448977462157194,25,0.7881900310516358,-10.000000000000002,1
266,6,-12.0,12,0.0,16,-11.458122847266972,0.5418771527330275,0.954843570605581,6.180724093585759e-06,29,0.9351276636123658,-10.000000000000002,1
267,8,-14.0,42,0.0,19,-13.99835297612384,0.001647023876159892,0.9998823554374171,0.009695780597659326,37,1.4976214170455933,-10.000000000000002,1
268,7,-14.0,6,0.0,32,-13.988291094008643,0.0117089059913571,0.999163649572046,0.004081805923073408,33,6.3190014640490215,-10.000000000000002,1
269,5,-10.0,36,0.0,37,-9.999569382855785,0.0004306171442145512,0.9999569382855785,0.00510986459275494,25,11.681874287128448,-10.000000000000002,1
270,5,-10.0,24,0.0,35,-9.999824327946772,0.00017567205322777113,0.9999824327946772,0.007553797781303509,25,8.417324542999268,-10.000000000000002,1
271,6,-12.0,12,0.0,16,-11.458122847183294,0.5418771528167063,0.9548435705986078,1.1167402085496073e-05,29,0.9334114789962769,-10.000000000000002,1
272,8,-14.0,42,0.0,14,-13.911720968125586,0.08827903187441422,0.9936943548661132,0.006554820915611293,37,0.7180480281511943,-10.000000000000002,1
273,5,-10.0,18,0.0,12,-9.726716872542967,0.27328312745703265,0.9726716872542968,0.007133089172143964,25,0.6490161061286926,-10.000000000000002,1
274,6,-12.0,12,0.0,15,-11.707242670023225,0.2927573299767747,0.9756035558352688,0.005290479644308571,29,0.93722003698349,-10.000000000000002,1
275,6,-12.0,18,0.0,50,-11.994912639542626,0.005087360457373791,0.9995760532952188,0.019055054117139605,29,17.04248435894648,-10.000000000000002,0
276,8,-14.0,42,0.0,19,-13.998353007234524,0.0016469927654760852,0.9998823576596089,0.009731702001973803,37,0.3108379602432251,-10.000000000000002,1
277,6,-12.0,12,0.0,12,-11.777753119829542,0.22224688017045757,0.9814794266524619,0.002988011795457409,29,0.15399292310078938,-10.000000000000002,1
278,8,-14.0,42,0.0,11,-13.996729194265585,0.00327080573441485,0.9997663710189704,6.7834521255095185e-06,37,0.10082727670669556,-10.000000000000002,1
279,5,-10.0,24,0.0,16,-9.95730104228375,0.042698957716250874,0.9957301042283749,0.0019574983130826325,25,0.20369758208592734,-10.000000000000002,1
280,7,-14.0,6,0.0,12,-13.669750411866714,0.3302495881332863,0.9764107437047652,5.092472735488407e-07,33,0.13257051706314088,-10.000000000000002,1
281,7,-14.0,6,0.0,30,-13.99999999828815,1.7118502171342698e-09,0.999999999877725,0.00018363669002644932,33,0.655230450630188,-10.000000000000002,1
282,6,-12.0,12,0.0,16,-11.458122847219862,0.5418771527801383,0.9548435706016551,1.0606804297994172e-05,29,0.16043277978897094,-10.000000000000002,1
283,5,-10.0,24,0.0,16,-9.9938079899859,0.006192010014100191,0.99938079899859,5.571158807138298e-06,25,0.1727736234664917,-10.000000000000002,1
284,6,-12.0,12,0.0,21,-11.887709562488928,0.11229043751107248,0.9906424635407439,0.007835957476130586,29,0.2629559874534607,-10.000000000000002,1
285,6,-12.0,18,0.0,15,-11.787546495111007,0.21245350488899284,0.9822955412592506,0.007908815224694474,29,1.823621356487274,-10.000000000000002,1
286,7,-12.0,72,0.0,13,-11.999999988050952,1.1949047973303095e-08,0.999999999004246,0.00011572782455768035,33,0.17242704232533773,-10.000000000000002,1
287,6,-12.0,30,0.0,23,-11.999999999844249,1.5575096767861396e-10,0.9999999999870207,1.0411628979256725e-05,29,0.2972247282663981,-10.000000000000002,1
288,5,-10.0,24,0.0,18,-9.994611780819207,0.005388219180792575,0.9994611780819207,0.0029020433274349047,25,0.285221521059672,-10.000000000000002,1
289,6,-10.0,108,0.0,10,-9.99672919394245,0.0032708060575501463,0.999672919394245,9.758800125081303e-06,29,0.09834133386611939,-10.000000000000002,1
290,6,-12.0,18,0.0,32,-11.982027271691292,0.017972728308707886,0.998502272640941,0.006462637825085378,29,1.0114619930585225,-10.000000000000002,1
291,8,-14.0,42,0.0,14,-13.911720968299832,0.08827903170016782,0.9936943548785594,0.0065549144410688084,37,0.18706820805867513,-10.000000000000002,1
292,5,-10.0,24,0.0,12,-9.942809038093037,0.05719096190696327,0.9942809038093037,1.846408826845493e-05,25,0.13562980492909749,-10.000000000000002,1
293,5,-10.0,18,0.0,13,-9.999999999970404,2.959588130124757e-11,0.9999999999970404,1.610242377023522e-05,25,0.18328643639882405,-10.000000000000002,1
294,6,-12.0,30,0.0,50,-11.985285732522469,0.014714267477531351,0.998773811043539,0.01220949353873786,29,40.03465650876363,-10.000000000000002,0
295,5,-10.0,24,0.0,35,-9.999824204669299,0.0001757953307013338,0.9999824204669299,0.007583016211374729,25,8.446808230876922,-10.000000000000002,1
296,6,-12.0,12,0.0,20,-11.88762760320815,0.11237239679184974,0.9906356336006792,0.007079436746338963,29,1.4726031223932903,-10.000000000000002,1
297,7,-14.0,12,0.0,21,-13.959006837644893,0.040993162355107415,0.9970719169746352,0.00918126449505319,33,1.8480965495109558,-10.000000000000002,1
298,5,-10.0,24,0.0,12,-9.942809037713117,0.05719096228688336,0.9942809037713116,1.047203504801094e-05,25,0.7997468034426372,-10.000000000000002,1
299,7,-14.0,6,0.0,14,-13.67184739201881,0.32815260798119006,0.9765605280013435,0.007047335025051622,33,0.899838117758433,-10.000000000000002,1
300,6,-12.0,18,0.0,24,-11.944564944544869,0.05543505545513128,0.9953804120454057,0.009532234707900138,29,2.6180538058280947,-10.000000000000002,1
